h	r	t
71534502001	2	347
20411534	2	32
84501193317	2	49
20565367	2	298
35496003150	2	85
20067724	2	139
20553456	2	152
20568726	2	199
4974500000000	2	145
20494391	2	24
20559502	2	199
4002020000000	2	85
654862000000	2	310
20525675	2	99
20069162	2	105
4964810000000	2	897
49108347	2	29
62558210003	2	630
4902450000000	2	78
8710440000000	2	237
20570835	2	300
20539306	2	178
20506551	2	234
20454388	2	30
20564315	2	1790
41554616064	2	119
20310127	2	98
4714270000000	2	89
20537630	2	170
20563400	2	1590
20561604	2	198
51685000625	2	66
20414757	2	239
4713410000000	2	160
20379070	2	130
20525149	2	599
20545413	2	126
78895124002	2	268
20171612	2	65
20459673	2	132
20459901	2	168
20479893	2	729
71153666535	2	318
50819423	2	122
20545857	2	799
20171629	2	78
4719800000000	2	89
20075811	2	526
41554641981	2	107
37000445333	2	44
20563592	2	864
20460983	2	49
4903940000000	2	68
26333005451	2	99
20179144	2	470
20565626	2	1690
20552961	2	4556
41554690132	2	157
41554690002	2	157
20308087	2	56
20545420	2	53
20515201	2	1152
8887620000000	2	56
20509835	2	114
20563585	2	664
20540524	2	2560
20456221	2	1912
20009229	2	142
20421168	2	2250
20450847	2	882
41554693591	2	119
78895120318	2	22
78895122046	2	22
20565015	2	549
381510000000	2	269
4515360000000	2	699
20411893	2	36
20531645	2	1692
20356910	2	105
15000014018	2	276
20559823	2	128
4718960000000	2	90
20392659	2	99
31353043130	2	99
20558369	2	2390
4712580000000	2	239
44738045360	2	64
20444778	2	135
29916815232	2	149
78722074494	2	78
29916812187	2	32
20392635	2	109
20459789	2	140
20347994	2	315
20571146	2	89
20515256	2	405
8850210000000	2	46
20570958	2	520
20570477	2	7888
2110120000000	2	1800
8850420000000	2	90
20450526	2	378
20465575	2	2690
20508975	2	945
20531690	2	1242
48011140025	2	265
81900020015	2	417
20554835	2	135
71463021543	2	99
20512972	2	85
78895120677	2	309
20559632	2	67
20515768	2	252
20565374	2	89
9415040000000	2	159
20566166	2	49
20160296	2	208
20460266	2	299
78334034183	2	53
20565701	2	89
20467258	2	385
20562472	2	322
20565756	2	335
20541705	2	150
71463016051	2	49
4712530000000	2	99
20561550	2	98
20559809	2	235
4906870000000	2	49
4715690000000	2	275
20543143	2	267
50458059	2	90
41554689952	2	157
41554689990	2	157
20540111	2	1214
20247546	2	1402
20222604	2	504
4972570000000	2	131
5010610000000	2	799
20565466	2	8800
20553715	2	160
20494179	2	290
20561123	2	169
20529192	2	215
20559779	2	125
20494476	2	96
20561314	2	199
20561307	2	252
20459659	2	178
20524821	2	735
20421960	2	1998
4714520000000	2	85
20507169	2	360
20090685	2	95
20090852	2	95
20568368	2	315
20510749	2	19
41554641974	2	119
20510732	2	98
20086350	2	49
20495053	2	785
4717150000000	2	215
20457884	2	49
20558567	2	89
20543334	2	155
8714460000000	2	237
26333002153	2	270
26333002146	2	425
26333006373	2	47
20323196	2	62
4719490000000	2	175
726161000000	2	476
20373658	2	118
4898990000000	2	35
20428921	2	47
2380330000000	2	340
4715270000000	2	199
40508383113	2	37
4712210000000	2	165
20545079	2	378
26333009459	2	34
9771560000000	2	108
20458256	2	49
20062286	2	399
20499594	2	882
20480349	2	395
70501852736	2	399
20529130	2	46
20094805	2	54
52742817804	2	380
4714140000000	2	109
71463017102	2	75
20531706	2	882
20495619	2	252
20559649	2	94
20570729	2	470
20548551	2	945
4015000000000	2	142
79191007211	2	189
20565725	2	115
20571405	2	8470
20067755	2	112
20568856	2	699
20452834	2	376
39101029405	2	189
20159702	2	404
20543082	2	179
20543532	2	110
20520663	2	98
78895120295	2	44
20489328	2	469
20566104	2	1278
4945790000000	2	35
20570804	2	99
37000939672	2	125
70950643008	2	284
4714370000000	2	418
34000154012	2	65
8004800000000	2	95
20555306	2	89
20449926	2	792
20321857	2	1170
20555498	2	420
4712000000000	2	109
8015020000000	2	82
79298300086	2	99
70501853030	2	295
20092696	2	369
9310140000000	2	135
20461072	2	78
20555856	2	149
71463033324	2	52
45050459	2	234
4902940000000	2	78
4947680000000	2	49
4714460000000	2	115
9771610000000	2	89
20513061	2	210
20560775	2	299
20367763	2	90
20563806	2	540
20450571	2	838
20421151	2	6618
20570439	2	359
20568474	2	940
20570736	2	385
20563738	2	299
20492205	2	752
20519919	2	230
47400115262	2	103
41554616682	2	119
20342647	2	990
41554641837	2	238
20459949	2	70
20522568	2	49
20456702	2	39
20571153	2	79
20571160	2	99
41554697827	2	269
20460631	2	178
20561536	2	169
4717370000000	2	665
20367770	2	169
50458011	2	90
82228266123	2	199
20495084	2	210
74570006007	2	86
4972330000000	2	75
4901100000000	2	88
20383541	2	72
20568795	2	158
20456665	2	54
5010320000000	2	95
20559045	2	1700
4905310000000	2	48
20564803	2	390
20543020	2	169
20529499	2	180
20566708	2	1422
4970430000000	2	1990
93818004353	2	95
20569174	2	199
20468040	2	189
20570811	2	57
20532468	2	59
26333002771	2	135
20562427	2	909
20373733	2	127
20494728	2	199
4893150000000	2	850
26333006243	2	189
20509484	2	516
20494759	2	139
20519841	2	690
757438000000	2	95
20519452	2	478
20511937	2	90
8004030000000	2	450
4931570000000	2	299
82228266086	2	130
20563189	2	130
20495077	2	139
20556471	2	240
20062149	2	225
20558383	2	1990
50019724	2	335
4718520000000	2	405
20541613	2	499
4716080000000	2	599
4710650000000	2	129
20076863	2	35
20403638	2	469
4714170000000	2	38
20351397	2	385
20559854	2	99
77043100400	2	162
41554641172	2	248
41554641202	2	275
4718380000000	2	79
89269000471	2	169
39101029429	2	49
20570606	2	5990
20494186	2	290
20565992	2	63
20565497	2	1399
70501062401	2	320
25985040155	2	282
20571580	2	85
20571689	2	299
20301071	2	329
20418977	2	414
20369309	2	98
20562496	2	399
20160210	2	128
65300001713	2	59
20564155	2	599
20525156	2	599
20359072	2	1490
4712440000000	2	199
20564636	2	224
20571856	2	218
20537388	2	289
309971000000	2	65
20562489	2	169
20565107	2	156
4713970000000	2	39
74570334223	2	219
10742201818	2	79
41554690149	2	149
20519438	2	227
20570842	2	320
20514624	2	428
4717520000000	2	1076
41554686265	2	275
73102363540	2	107
20491628	2	49
20537470	2	69
41554680508	2	332
49888126	2	138
20450489	2	1180
20521486	2	616
20564629	2	359
20543747	2	192
20514938	2	475
20530662	2	39
41554558623	2	223
20495442	2	142
84501112318	2	49
20279479	2	52
20571443	2	85
20092740	2	351
85081552280	2	38
840004000000	2	95
20416515	2	42
41554616033	2	107
41554692891	2	107
20420338	2	25
20495794	2	69
4525610000000	2	69
20123840	2	499
4940690000000	2	138
20537227	2	229
20562991	2	150
20513252	2	45
2110000000000	2	990
8888560000000	2	110
20405496	2	69
20565220	2	179
20565244	2	72
20510275	2	998
4715900000000	2	18
20424053	2	99
20398446	2	199
4717810000000	2	70
89269000402	2	149
20560539	2	338
20487614	2	1190
20526542	2	378
20555627	2	330
20454494	2	15
41554616620	2	119
39101046440	2	108
20566432	2	95
26333007905	2	105
20566043	2	27
20493547	2	55
3557490000000	2	48
4021500000000	2	139
26333004119	2	99
41554618563	2	199
4971030000000	2	209
20542597	2	99
71943717218	2	109
20055332	2	246
20559717	2	85
20562755	2	474
20386405	2	229
20393427	2	113
20500528	2	1062
4902830000000	2	148
20419400	2	342
20459796	2	118
89269000648	2	149
20495510	2	359
20500894	2	379
20570514	2	159
82228266321	2	199
20217266	2	72
20548964	2	1100
20494889	2	269
5411040000000	2	169
20540081	2	150
77043102343	2	113
74570334124	2	219
20459871	2	32
20570637	2	79
20076252	2	52
20550387	2	119
20159900	2	224
75272068362	2	375
75272068348	2	210
20555849	2	75
20537586	2	199
20229535	2	23
20408923	2	58
20229542	2	23
20543815	2	192
20543730	2	173
15000761707	2	79
4717870000000	2	76
20411428	2	278
20494797	2	215
20564308	2	1950
20512620	2	299
20563172	2	420
20369903	2	100
20563417	2	1990
20566203	2	17
20519568	2	242
20494667	2	185
20544393	2	699
20519681	2	437
20526740	2	314
20556624	2	561
20410933	2	89
20524067	2	2490
6924320000000	2	2690
20351731	2	495
20348403	2	612
20159696	2	224
20519391	2	210
20216559	2	359
39101046242	2	89
20553692	2	36
20571368	2	399
9000100000000	2	139
20543761	2	192
39101046174	2	115
41554615937	2	235
20571320	2	145
20571245	2	530
20493912	2	119
20524203	2	245
799227000000	2	42
41554615357	2	275
20547028	2	38
20373771	2	152
20524623	2	72
20423643	2	89
20345716	2	216
4964550000000	2	70
20512996	2	190
20529109	2	240
20529116	2	60
4711940000000	2	30
20467210	2	79
20467234	2	79
3504110000000	2	235
309972000000	2	130
65300010821	2	129
20426071	2	299
20544317	2	1881
20554545	2	325
20535032	2	359
20556112	2	1134
20561574	2	379
20512880	2	545
20301125	2	390
20515096	2	750
17000005119	2	66
20531775	2	530
20530693	2	30
4714790000000	2	65
4009750000000	2	630
20570163	2	569
20180553	2	882
70501856543	2	335
20454425	2	10
20563721	2	227
41554618594	2	179
70501012604	2	249
369481000000	2	399
20559038	2	240
20352196	2	14
20570132	2	2788
20511678	2	89
20537692	2	95
4970130000000	2	119
20546328	2	2121
20550080	2	1265
20568429	2	1351
20493820	2	1990
37000445098	2	40
6417360000000	2	259
20556419	2	147
20555283	2	1799
20217037	2	109
20529000	2	110
4891180000000	2	80
20544201	2	49
20514761	2	1390
8853060000000	2	24
20544539	2	1050
15000021214	2	416
20446208	2	119
20543228	2	149
20570149	2	1090
20509910	2	294
4719290000000	2	539
4714720000000	2	129
20545574	2	39
20568962	2	234
39101046884	2	85
4006480000000	2	299
47108608	2	92
4717170000000	2	179
84501824327	2	75
74570002047	2	180
20539542	2	258
20361198	2	153
20361181	2	116
20548094	2	465
20480035	2	1790
20556105	2	99
20559878	2	128
20092788	2	369
20555948	2	655
20563813	2	2630
20509941	2	189
20499648	2	214
20148997	2	259
37000323686	2	225
20495459	2	160
955625000000	2	119
26333002092	2	35
20555962	2	641
20429041	2	342
20499747	2	252
20562441	2	1499
20562519	2	149
20160319	2	104
4917860000000	2	109
20485757	2	225
20246914	2	278
20564698	2	35
20559496	2	269
20527570	2	55
70177076948	2	139
20553838	2	138
82984258660	2	179
20541606	2	144
4002310000000	2	89
20508890	2	778
20550325	2	713
20548827	2	1090
20553265	2	1190
20565145	2	105
4716940000000	2	89
20513641	2	539
3176570000000	2	176
74570444007	2	219
20228903	2	14
20100711	2	62
20559533	2	1280
20555603	2	199
20470449	2	2565
26333008001	2	125
26333007882	2	147
20543105	2	275
20309572	2	630
41554698077	2	149
41554690156	2	149
20506841	2	379
4974820000000	2	210
20568788	2	490
20539276	2	198
20539115	2	99
39101029122	2	85
20396947	2	140
2100060000000	2	49
4713830000000	2	999
20496524	2	25
20546588	2	300
71463033102	2	99
20526559	2	189
20526610	2	189
39101046099	2	175
31832105908	2	385
4715590000000	2	95
20444761	2	29
20565336	2	120
716221000000	2	142
20512927	2	198
20519742	2	199
15000026080	2	195
41554616156	2	119
41554617306	2	275
41554693607	2	119
20560171	2	1980
20318253	2	129
20345822	2	1152
4716070000000	2	108
20553128	2	149
730647000000	2	169
20541590	2	716
20555931	2	585
71943747215	2	98
20246891	2	139
20561376	2	118
20181703	2	154
20159856	2	216
71463033058	2	47
41554697803	2	256
20409159	2	66
20416331	2	999
20553296	2	1960
20506148	2	120
20559786	2	125
4712120000000	2	3640
20452674	2	599
20455705	2	22
20572129	2	1180
20561208	2	79
20527082	2	39
5702230000000	2	150
20461478	2	378
20400361	2	225
8803170000000	2	85
20116422	2	16
20553708	2	96
41554676686	2	215
41554692914	2	119
47108738	2	217
20529123	2	259
20543204	2	134
20487584	2	1190
20446703	2	170
20464011	2	1422
20510121	2	55
20247676	2	1094
20508951	2	1949
20508845	2	1094
20558123	2	881
20525743	2	1274
20467296	2	410
20479336	2	1305
20562434	2	1299
49584080	2	135
20453060	2	106
20544614	2	199
20325305	2	339
52742679105	2	399
20428044	2	69
20373948	2	256
20571184	2	245
65300050438	2	109
70501012307	2	229
20062309	2	168
20410957	2	396
20494681	2	50
20425098	2	98
4970170000000	2	249
20248147	2	65
74570703074	2	219
47107168	2	228
71099006020	2	179
92277600052	2	186
20090067	2	79
20532451	2	49
5601060000000	2	149
20452933	2	173
76874006646	2	39
20491635	2	90
20229726	2	132
20229696	2	132
20539122	2	99
20539139	2	198
41554628630	2	235
78895390025	2	898
20404864	2	95
4713100000000	2	627
20568375	2	630
78895700015	2	108
71463022502	2	255
20506780	2	49
20457938	2	49
20530754	2	365
20515027	2	522
4714210000000	2	1118
20459703	2	190
20561628	2	252
5413000000000	2	427
26333009732	2	189
20566173	2	109
4716970000000	2	798
20485252	2	55
20553487	2	86
2160050000000	2	278
15000026318	2	195
20518233	2	198
89269004059	2	139
20565558	2	49
20558048	2	259
20563257	2	99
26333004300	2	56
20494049	2	24
4712840000000	2	125
20571740	2	399
20411909	2	50
20545116	2	369
41554641158	2	275
20565404	2	539
20009168	2	189
20519490	2	239
20457839	2	49
20562854	2	425
20550271	2	849
4719060000000	2	92
20519544	2	269
4902600000000	2	88
4901700000000	2	94
20513351	2	69
20560454	2	359
20531102	2	116
20509828	2	65
20566036	2	120
20540326	2	224
20486303	2	75
20561567	2	109
20554668	2	792
20555245	2	342
20072476	2	15
369482000000	2	129
20180348	2	468
20507176	2	120
20403652	2	674
20521424	2	189
20403669	2	674
20523084	2	590
20450373	2	580
20518004	2	145
20370046	2	80
20369958	2	44
20542863	2	169
4715150000000	2	195
20392628	2	109
41554533064	2	193
20564667	2	22
15000021009	2	208
20558192	2	1890
20528409	2	50
20423735	2	113
37000304197	2	99
41554689907	2	157
41554521191	2	230
20513344	2	69
20559861	2	199
20525248	2	185
20568504	2	522
20566692	2	1242
20568481	2	468
20568412	2	1602
4713550000000	2	350
4714890000000	2	30
4715450000000	2	135
9555020000000	2	129
78895610024	2	66
10742202112	2	79
20568665	2	567
26333004317	2	70
20549305	2	1037
20570002	2	1920
41554696448	2	190
20444068	2	90
20419110	2	499
20510268	2	129
41554641943	2	113
20561246	2	2997
29000074309	2	245
20487577	2	599
20494926	2	645
20383961	2	197
20000110370	2	37
20544607	2	319
20546304	2	298
76174841077	2	126
4716910000000	2	289
20494513	2	169
20392901	2	175
20514181	2	199
20566685	2	1692
20564926	2	405
20541958	2	288
20554033	2	432
20339166	2	855
20494827	2	261
20180713	2	1305
20524708	2	45
4717180000000	2	1298
20564674	2	29
20564681	2	29
4717200000000	2	29
20459710	2	115
20409180	2	135
20570446	2	468
20570422	2	1332
15000026097	2	195
20540302	2	224
20519735	2	378
4941740000000	2	25
20087401	2	156
20568443	2	1242
20562908	2	399
20561161	2	1190
20564735	2	35
20452872	2	198
75272068553	2	168
20434274	2	224
20435875	2	225
20543235	2	494
4717260000000	2	59
20153137	2	123
39101046259	2	135
20570538	2	558
20421953	2	219
20408077	2	37
35496006854	2	84
20364571	2	65
20555344	2	390
20493998	2	72
20557409	2	410
20544683	2	120
20549909	2	579
20523893	2	119
20517755	2	112
20489793	2	113
39047002012	2	135
85081550873	2	399
20494896	2	335
41554615913	2	113
41554641509	2	176
20494629	2	144
82228266253	2	290
20062361	2	664
20626043700	2	952
39101046846	2	116
20519551	2	538
20505882	2	210
20563233	2	199
33697235004	2	1890
4006390000000	2	650
4713010000000	2	171
20159719	2	202
20550561	2	5600
20497798	2	75
20374747	2	449
20091712	2	335
20526603	2	189
20539085	2	882
8850150000000	2	29
20434076	2	45
20392994	2	89
20458140	2	90
4901540000000	2	112
20396916	2	278
20548957	2	1490
20513320	2	18
41348001311	2	171
2110130000000	2	44
41554690088	2	157
20562502	2	109
41554628647	2	235
20351151	2	154
20568498	2	470
20558451	2	410
20498764	2	299
20458171	2	95
71463014255	2	75
20494698	2	145
20554583	2	68
20558550	2	62
20546298	2	199
39278618051	2	99
20534028	2	32
25784301020	2	204
52500058333	2	75
20116415	2	17
20493646	2	154
74570036004	2	90
41778800881	2	198
77330012591	2	47
9415260000000	2	134
4904650000000	2	189
20538651	2	299
71691095057	2	119
20524012	2	710
20513238	2	896
20521615	2	405
20558178	2	275
20459918	2	70
79801994665	2	39
15000760854	2	38
82228266017	2	189
4901270000000	2	45
20544850	2	299
20373832	2	86
20419103	2	322
20487591	2	1490
20524050	2	192
41554676709	2	215
20526849	2	1350
71153665323	2	164
20507039	2	360
20565916	2	445
20557867	2	682
751530000000	2	2699
20544768	2	220
20460884	2	269
39725062253	2	1190
20546434	2	125
20546403	2	110
65300050667	2	99
20513276	2	90
20539382	2	80
84501214319	2	71
20564186	2	28
20505936	2	325
4713270000000	2	45
20529048	2	39
4970880000000	2	54
5011400000000	2	1550
20561239	2	409
20561543	2	99
20561451	2	449
20565091	2	199
20562403	2	529
20571337	2	27
20514983	2	170
4008500000000	2	145
4891660000000	2	165
20373696	2	390
20571955	2	165
20408053	2	37
12058602518	2	388
26333004911	2	189
20523916	2	44
20524043	2	142
4718400000000	2	94
65300051046	2	85
20519834	2	161
20356880	2	75
20496623	2	261
20076658	2	78
20555320	2	249
20556747	2	123
20523923	2	44
20523091	2	590
20570507	2	151
20566197	2	10
